"","Species","Year","Week","Week.Sum","Year.Sum","fYear","Prop.Year","fSpecies"
"12278","Greater Redhorse",2019,24,0,0,"2019",0,"Greater Redhorse"
"12279","Greater Redhorse",2019,16,0,0,"2019",0,"Greater Redhorse"
"12280","Greater Redhorse",2019,17,0,0,"2019",0,"Greater Redhorse"
"12281","Greater Redhorse",2019,18,0,0,"2019",0,"Greater Redhorse"
"12282","Greater Redhorse",2019,11,0,0,"2019",0,"Greater Redhorse"
"12283","Greater Redhorse",2019,12,0,0,"2019",0,"Greater Redhorse"
"12284","Greater Redhorse",2019,13,0,0,"2019",0,"Greater Redhorse"
"12285","Greater Redhorse",2019,14,0,0,"2019",0,"Greater Redhorse"
"12286","Greater Redhorse",2019,15,0,0,"2019",0,"Greater Redhorse"
"12287","Greater Redhorse",2020,11,0,0,"2020",0,"Greater Redhorse"
"12288","Greater Redhorse",2020,12,0,0,"2020",0,"Greater Redhorse"
"12289","Greater Redhorse",2020,13,0,0,"2020",0,"Greater Redhorse"
"12290","Greater Redhorse",2020,14,0,0,"2020",0,"Greater Redhorse"
"12291","Greater Redhorse",2020,15,0,0,"2020",0,"Greater Redhorse"
"12292","Greater Redhorse",2020,16,0,0,"2020",0,"Greater Redhorse"
"12293","Greater Redhorse",2020,17,0,0,"2020",0,"Greater Redhorse"
"12294","Greater Redhorse",2020,18,0,0,"2020",0,"Greater Redhorse"
"12295","Greater Redhorse",2020,19,0,0,"2020",0,"Greater Redhorse"
"12296","Greater Redhorse",2020,20,0,0,"2020",0,"Greater Redhorse"
"12297","Greater Redhorse",2020,27,0,0,"2020",0,"Greater Redhorse"
"12298","Greater Redhorse",2020,28,0,0,"2020",0,"Greater Redhorse"
"12299","Greater Redhorse",2020,29,0,0,"2020",0,"Greater Redhorse"
"12300","Greater Redhorse",2020,30,0,0,"2020",0,"Greater Redhorse"
"12301","Greater Redhorse",2020,31,0,0,"2020",0,"Greater Redhorse"
"12302","Greater Redhorse",2020,23,0,0,"2020",0,"Greater Redhorse"
"12303","Greater Redhorse",2020,32,0,0,"2020",0,"Greater Redhorse"
"12304","Greater Redhorse",2020,33,0,0,"2020",0,"Greater Redhorse"
"12305","Greater Redhorse",2020,34,0,0,"2020",0,"Greater Redhorse"
"12306","Greater Redhorse",2020,21,0,0,"2020",0,"Greater Redhorse"
"12307","Greater Redhorse",2020,22,0,0,"2020",0,"Greater Redhorse"
"12308","Greater Redhorse",2020,24,0,0,"2020",0,"Greater Redhorse"
"12309","Greater Redhorse",2020,25,0,0,"2020",0,"Greater Redhorse"
"12310","Greater Redhorse",2020,26,0,0,"2020",0,"Greater Redhorse"
"12311","Greater Redhorse",2020,35,0,0,"2020",0,"Greater Redhorse"
"12312","Greater Redhorse",2021,19,0,0,"2021",0,"Greater Redhorse"
"12313","Greater Redhorse",2021,11,0,0,"2021",0,"Greater Redhorse"
"12314","Greater Redhorse",2021,20,0,0,"2021",0,"Greater Redhorse"
"12315","Greater Redhorse",2021,29,0,0,"2021",0,"Greater Redhorse"
"12316","Greater Redhorse",2021,12,0,0,"2021",0,"Greater Redhorse"
"12317","Greater Redhorse",2021,21,0,0,"2021",0,"Greater Redhorse"
"12318","Greater Redhorse",2021,30,0,0,"2021",0,"Greater Redhorse"
"12319","Greater Redhorse",2021,13,0,0,"2021",0,"Greater Redhorse"
"12320","Greater Redhorse",2021,31,0,0,"2021",0,"Greater Redhorse"
"12321","Greater Redhorse",2021,14,0,0,"2021",0,"Greater Redhorse"
"12322","Greater Redhorse",2021,32,0,0,"2021",0,"Greater Redhorse"
"12323","Greater Redhorse",2021,15,0,0,"2021",0,"Greater Redhorse"
"12324","Greater Redhorse",2021,33,0,0,"2021",0,"Greater Redhorse"
"12325","Greater Redhorse",2021,16,0,0,"2021",0,"Greater Redhorse"
"12326","Greater Redhorse",2021,34,0,0,"2021",0,"Greater Redhorse"
"12327","Greater Redhorse",2021,17,0,0,"2021",0,"Greater Redhorse"
"12328","Greater Redhorse",2021,35,0,0,"2021",0,"Greater Redhorse"
"12329","Greater Redhorse",2021,18,0,0,"2021",0,"Greater Redhorse"
"12330","Greater Redhorse",2021,22,0,0,"2021",0,"Greater Redhorse"
"12331","Greater Redhorse",2021,23,0,0,"2021",0,"Greater Redhorse"
"12332","Greater Redhorse",2021,24,0,0,"2021",0,"Greater Redhorse"
"12333","Greater Redhorse",2021,25,0,0,"2021",0,"Greater Redhorse"
"12334","Greater Redhorse",2021,26,0,0,"2021",0,"Greater Redhorse"
"12335","Greater Redhorse",2021,27,0,0,"2021",0,"Greater Redhorse"
"12336","Greater Redhorse",2021,28,0,0,"2021",0,"Greater Redhorse"
"12337","Greater Redhorse",2022,31,0,0,"2022",0,"Greater Redhorse"
"12338","Greater Redhorse",2022,32,0,0,"2022",0,"Greater Redhorse"
"12339","Greater Redhorse",2022,33,0,0,"2022",0,"Greater Redhorse"
"12340","Greater Redhorse",2022,34,0,0,"2022",0,"Greater Redhorse"
"12341","Greater Redhorse",2022,35,0,0,"2022",0,"Greater Redhorse"
"12342","Greater Redhorse",2022,27,0,0,"2022",0,"Greater Redhorse"
"12343","Greater Redhorse",2022,28,0,0,"2022",0,"Greater Redhorse"
"12344","Greater Redhorse",2022,29,0,0,"2022",0,"Greater Redhorse"
"12345","Greater Redhorse",2022,30,0,0,"2022",0,"Greater Redhorse"
"12346","Greater Redhorse",2022,22,0,0,"2022",0,"Greater Redhorse"
"12347","Greater Redhorse",2022,23,0,0,"2022",0,"Greater Redhorse"
"12348","Greater Redhorse",2022,24,0,0,"2022",0,"Greater Redhorse"
"12349","Greater Redhorse",2022,25,0,0,"2022",0,"Greater Redhorse"
"12350","Greater Redhorse",2022,26,0,0,"2022",0,"Greater Redhorse"
"12351","Greater Redhorse",2022,15,0,0,"2022",0,"Greater Redhorse"
"12352","Greater Redhorse",2022,16,0,0,"2022",0,"Greater Redhorse"
"12353","Greater Redhorse",2022,17,0,0,"2022",0,"Greater Redhorse"
"12354","Greater Redhorse",2022,18,0,0,"2022",0,"Greater Redhorse"
"12355","Greater Redhorse",2022,19,0,0,"2022",0,"Greater Redhorse"
"12356","Greater Redhorse",2022,20,0,0,"2022",0,"Greater Redhorse"
"12357","Greater Redhorse",2022,21,0,0,"2022",0,"Greater Redhorse"
"12358","Greater Redhorse",2022,12,0,0,"2022",0,"Greater Redhorse"
"12359","Greater Redhorse",2022,13,0,0,"2022",0,"Greater Redhorse"
"12360","Greater Redhorse",2022,14,0,0,"2022",0,"Greater Redhorse"
"12361","Lake Trout",1997,12,0,0,"1997",0,"Lake Trout"
"12362","Lake Trout",1997,13,0,0,"1997",0,"Lake Trout"
"12363","Lake Trout",1997,14,0,0,"1997",0,"Lake Trout"
"12364","Lake Trout",1997,15,0,0,"1997",0,"Lake Trout"
"12365","Lake Trout",1997,16,0,0,"1997",0,"Lake Trout"
"12366","Lake Trout",1997,17,0,0,"1997",0,"Lake Trout"
"12367","Lake Trout",1997,18,0,0,"1997",0,"Lake Trout"
"12368","Lake Trout",1997,19,0,0,"1997",0,"Lake Trout"
"12369","Lake Trout",1997,20,0,0,"1997",0,"Lake Trout"
"12370","Lake Trout",1997,21,0,0,"1997",0,"Lake Trout"
"12371","Lake Trout",1997,22,0,0,"1997",0,"Lake Trout"
"12372","Lake Trout",1997,23,0,0,"1997",0,"Lake Trout"
"12373","Lake Trout",1997,24,0,0,"1997",0,"Lake Trout"
"12374","Lake Trout",1997,25,0,0,"1997",0,"Lake Trout"
"12375","Lake Trout",1997,26,0,0,"1997",0,"Lake Trout"
"12376","Lake Trout",1997,27,0,0,"1997",0,"Lake Trout"
"12377","Lake Trout",1997,28,0,0,"1997",0,"Lake Trout"
"12378","Lake Trout",1997,29,0,0,"1997",0,"Lake Trout"
"12379","Lake Trout",1997,30,0,0,"1997",0,"Lake Trout"
"12380","Lake Trout",1997,31,0,0,"1997",0,"Lake Trout"
"12381","Lake Trout",1997,32,0,0,"1997",0,"Lake Trout"
"12382","Lake Trout",1997,33,0,0,"1997",0,"Lake Trout"
"12383","Lake Trout",1997,34,0,0,"1997",0,"Lake Trout"
"12384","Lake Trout",1997,35,0,0,"1997",0,"Lake Trout"
"12385","Lake Trout",1998,25,0,2,"1998",0,"Lake Trout"
"12386","Lake Trout",1998,23,0,2,"1998",0,"Lake Trout"
"12387","Lake Trout",1998,20,0,2,"1998",0,"Lake Trout"
"12388","Lake Trout",1998,15,0,2,"1998",0,"Lake Trout"
"12389","Lake Trout",1998,32,0,2,"1998",0,"Lake Trout"
"12390","Lake Trout",1998,26,0,2,"1998",0,"Lake Trout"
"12391","Lake Trout",1998,24,0,2,"1998",0,"Lake Trout"
"12392","Lake Trout",1998,21,1,2,"1998",0.5,"Lake Trout"
"12393","Lake Trout",1998,16,0,2,"1998",0,"Lake Trout"
"12394","Lake Trout",1998,22,0,2,"1998",0,"Lake Trout"
"12395","Lake Trout",1998,33,0,2,"1998",0,"Lake Trout"
"12396","Lake Trout",1998,35,0,2,"1998",0,"Lake Trout"
"12397","Lake Trout",1998,19,0,2,"1998",0,"Lake Trout"
"12398","Lake Trout",1998,27,0,2,"1998",0,"Lake Trout"
"12399","Lake Trout",1998,28,0,2,"1998",0,"Lake Trout"
"12400","Lake Trout",1998,34,0,2,"1998",0,"Lake Trout"
"12401","Lake Trout",1998,31,0,2,"1998",0,"Lake Trout"
"12402","Lake Trout",1998,12,0,2,"1998",0,"Lake Trout"
"12403","Lake Trout",1998,17,0,2,"1998",0,"Lake Trout"
"12404","Lake Trout",1998,14,0,2,"1998",0,"Lake Trout"
"12405","Lake Trout",1998,10,0,2,"1998",0,"Lake Trout"
"12406","Lake Trout",1998,13,0,2,"1998",0,"Lake Trout"
"12407","Lake Trout",1998,30,0,2,"1998",0,"Lake Trout"
"12408","Lake Trout",1998,18,1,2,"1998",0.5,"Lake Trout"
"12409","Lake Trout",1998,29,0,2,"1998",0,"Lake Trout"
"12410","Lake Trout",2000,13,0,0,"2000",0,"Lake Trout"
"12411","Lake Trout",2000,14,0,0,"2000",0,"Lake Trout"
"12412","Lake Trout",2000,15,0,0,"2000",0,"Lake Trout"
"12413","Lake Trout",2000,16,0,0,"2000",0,"Lake Trout"
"12414","Lake Trout",2000,17,0,0,"2000",0,"Lake Trout"
"12415","Lake Trout",2000,18,0,0,"2000",0,"Lake Trout"
"12416","Lake Trout",2000,19,0,0,"2000",0,"Lake Trout"
"12417","Lake Trout",2000,20,0,0,"2000",0,"Lake Trout"
"12418","Lake Trout",2000,21,0,0,"2000",0,"Lake Trout"
"12419","Lake Trout",2000,22,0,0,"2000",0,"Lake Trout"
"12420","Lake Trout",2000,23,0,0,"2000",0,"Lake Trout"
"12421","Lake Trout",2000,24,0,0,"2000",0,"Lake Trout"
"12422","Lake Trout",2000,25,0,0,"2000",0,"Lake Trout"
"12423","Lake Trout",2000,26,0,0,"2000",0,"Lake Trout"
"12424","Lake Trout",2000,27,0,0,"2000",0,"Lake Trout"
"12425","Lake Trout",2000,28,0,0,"2000",0,"Lake Trout"
"12426","Lake Trout",2000,29,0,0,"2000",0,"Lake Trout"
"12427","Lake Trout",2000,30,0,0,"2000",0,"Lake Trout"
"12428","Lake Trout",2000,31,0,0,"2000",0,"Lake Trout"
"12429","Lake Trout",2000,32,0,0,"2000",0,"Lake Trout"
"12430","Lake Trout",2000,33,0,0,"2000",0,"Lake Trout"
"12431","Lake Trout",2000,34,0,0,"2000",0,"Lake Trout"
"12432","Lake Trout",2000,35,0,0,"2000",0,"Lake Trout"
"12433","Lake Trout",2000,9,0,0,"2000",0,"Lake Trout"
"12434","Lake Trout",2000,10,0,0,"2000",0,"Lake Trout"
"12435","Lake Trout",2000,11,0,0,"2000",0,"Lake Trout"
"12436","Lake Trout",2000,12,0,0,"2000",0,"Lake Trout"
"12437","Lake Trout",2001,15,0,0,"2001",0,"Lake Trout"
"12438","Lake Trout",2001,16,0,0,"2001",0,"Lake Trout"
"12439","Lake Trout",2001,17,0,0,"2001",0,"Lake Trout"
"12440","Lake Trout",2001,18,0,0,"2001",0,"Lake Trout"
"12441","Lake Trout",2001,19,0,0,"2001",0,"Lake Trout"
"12442","Lake Trout",2001,20,0,0,"2001",0,"Lake Trout"
"12443","Lake Trout",2001,21,0,0,"2001",0,"Lake Trout"
"12444","Lake Trout",2001,22,0,0,"2001",0,"Lake Trout"
"12445","Lake Trout",2001,23,0,0,"2001",0,"Lake Trout"
"12446","Lake Trout",2001,24,0,0,"2001",0,"Lake Trout"
"12447","Lake Trout",2001,25,0,0,"2001",0,"Lake Trout"
"12448","Lake Trout",2001,26,0,0,"2001",0,"Lake Trout"
"12449","Lake Trout",2001,27,0,0,"2001",0,"Lake Trout"
"12450","Lake Trout",2001,28,0,0,"2001",0,"Lake Trout"
"12451","Lake Trout",2001,29,0,0,"2001",0,"Lake Trout"
"12452","Lake Trout",2001,30,0,0,"2001",0,"Lake Trout"
"12453","Lake Trout",2001,31,0,0,"2001",0,"Lake Trout"
"12454","Lake Trout",2001,32,0,0,"2001",0,"Lake Trout"
"12455","Lake Trout",2001,33,0,0,"2001",0,"Lake Trout"
"12456","Lake Trout",2001,34,0,0,"2001",0,"Lake Trout"
"12457","Lake Trout",2001,35,0,0,"2001",0,"Lake Trout"
"12458","Lake Trout",2001,11,0,0,"2001",0,"Lake Trout"
"12459","Lake Trout",2001,12,0,0,"2001",0,"Lake Trout"
"12460","Lake Trout",2001,13,0,0,"2001",0,"Lake Trout"
"12461","Lake Trout",2001,14,0,0,"2001",0,"Lake Trout"
"12462","Lake Trout",2002,13,0,0,"2002",0,"Lake Trout"
"12463","Lake Trout",2002,14,0,0,"2002",0,"Lake Trout"
"12464","Lake Trout",2002,15,0,0,"2002",0,"Lake Trout"
"12465","Lake Trout",2002,16,0,0,"2002",0,"Lake Trout"
"12466","Lake Trout",2002,17,0,0,"2002",0,"Lake Trout"
"12467","Lake Trout",2002,18,0,0,"2002",0,"Lake Trout"
"12468","Lake Trout",2002,19,0,0,"2002",0,"Lake Trout"
"12469","Lake Trout",2002,20,0,0,"2002",0,"Lake Trout"
"12470","Lake Trout",2002,21,0,0,"2002",0,"Lake Trout"
"12471","Lake Trout",2002,22,0,0,"2002",0,"Lake Trout"
"12472","Lake Trout",2002,23,0,0,"2002",0,"Lake Trout"
"12473","Lake Trout",2002,24,0,0,"2002",0,"Lake Trout"
"12474","Lake Trout",2002,25,0,0,"2002",0,"Lake Trout"
"12475","Lake Trout",2002,26,0,0,"2002",0,"Lake Trout"
"12476","Lake Trout",2002,27,0,0,"2002",0,"Lake Trout"
"12477","Lake Trout",2002,28,0,0,"2002",0,"Lake Trout"
"12478","Lake Trout",2002,29,0,0,"2002",0,"Lake Trout"
"12479","Lake Trout",2002,30,0,0,"2002",0,"Lake Trout"
"12480","Lake Trout",2002,31,0,0,"2002",0,"Lake Trout"
"12481","Lake Trout",2002,32,0,0,"2002",0,"Lake Trout"
"12482","Lake Trout",2002,33,0,0,"2002",0,"Lake Trout"
"12483","Lake Trout",2002,34,0,0,"2002",0,"Lake Trout"
"12484","Lake Trout",2002,35,0,0,"2002",0,"Lake Trout"
"12485","Lake Trout",2002,10,0,0,"2002",0,"Lake Trout"
"12486","Lake Trout",2002,11,0,0,"2002",0,"Lake Trout"
"12487","Lake Trout",2002,12,0,0,"2002",0,"Lake Trout"
"12488","Lake Trout",2003,31,0,1,"2003",0,"Lake Trout"
"12489","Lake Trout",2003,32,0,1,"2003",0,"Lake Trout"
"12490","Lake Trout",2003,27,0,1,"2003",0,"Lake Trout"
"12491","Lake Trout",2003,35,0,1,"2003",0,"Lake Trout"
"12492","Lake Trout",2003,34,0,1,"2003",0,"Lake Trout"
"12493","Lake Trout",2003,17,0,1,"2003",0,"Lake Trout"
"12494","Lake Trout",2003,12,0,1,"2003",0,"Lake Trout"
"12495","Lake Trout",2003,25,0,1,"2003",0,"Lake Trout"
"12496","Lake Trout",2003,18,1,1,"2003",1,"Lake Trout"
"12497","Lake Trout",2003,28,0,1,"2003",0,"Lake Trout"
"12498","Lake Trout",2003,22,0,1,"2003",0,"Lake Trout"
"12499","Lake Trout",2003,19,0,1,"2003",0,"Lake Trout"
"12500","Lake Trout",2003,26,0,1,"2003",0,"Lake Trout"
"12501","Lake Trout",2003,33,0,1,"2003",0,"Lake Trout"
"12502","Lake Trout",2003,30,0,1,"2003",0,"Lake Trout"
"12503","Lake Trout",2003,29,0,1,"2003",0,"Lake Trout"
"12504","Lake Trout",2003,13,0,1,"2003",0,"Lake Trout"
"12505","Lake Trout",2003,21,0,1,"2003",0,"Lake Trout"
"12506","Lake Trout",2003,24,0,1,"2003",0,"Lake Trout"
"12507","Lake Trout",2003,23,0,1,"2003",0,"Lake Trout"
"12508","Lake Trout",2003,16,0,1,"2003",0,"Lake Trout"
"12509","Lake Trout",2003,14,0,1,"2003",0,"Lake Trout"
"12510","Lake Trout",2003,15,0,1,"2003",0,"Lake Trout"
"12511","Lake Trout",2003,20,0,1,"2003",0,"Lake Trout"
"12512","Lake Trout",2004,12,0,0,"2004",0,"Lake Trout"
"12513","Lake Trout",2004,13,0,0,"2004",0,"Lake Trout"
"12514","Lake Trout",2004,14,0,0,"2004",0,"Lake Trout"
"12515","Lake Trout",2004,15,0,0,"2004",0,"Lake Trout"
"12516","Lake Trout",2004,16,0,0,"2004",0,"Lake Trout"
"12517","Lake Trout",2004,17,0,0,"2004",0,"Lake Trout"
"12518","Lake Trout",2004,18,0,0,"2004",0,"Lake Trout"
"12519","Lake Trout",2004,19,0,0,"2004",0,"Lake Trout"
"12520","Lake Trout",2004,20,0,0,"2004",0,"Lake Trout"
"12521","Lake Trout",2004,21,0,0,"2004",0,"Lake Trout"
"12522","Lake Trout",2004,22,0,0,"2004",0,"Lake Trout"
"12523","Lake Trout",2004,23,0,0,"2004",0,"Lake Trout"
"12524","Lake Trout",2004,24,0,0,"2004",0,"Lake Trout"
"12525","Lake Trout",2004,25,0,0,"2004",0,"Lake Trout"
"12526","Lake Trout",2004,26,0,0,"2004",0,"Lake Trout"
"12527","Lake Trout",2004,27,0,0,"2004",0,"Lake Trout"
"12528","Lake Trout",2004,28,0,0,"2004",0,"Lake Trout"
"12529","Lake Trout",2004,29,0,0,"2004",0,"Lake Trout"
"12530","Lake Trout",2004,30,0,0,"2004",0,"Lake Trout"
"12531","Lake Trout",2004,31,0,0,"2004",0,"Lake Trout"
"12532","Lake Trout",2004,32,0,0,"2004",0,"Lake Trout"
"12533","Lake Trout",2004,33,0,0,"2004",0,"Lake Trout"
"12534","Lake Trout",2004,34,0,0,"2004",0,"Lake Trout"
"12535","Lake Trout",2004,35,0,0,"2004",0,"Lake Trout"
"12536","Lake Trout",2005,21,0,0,"2005",0,"Lake Trout"
"12537","Lake Trout",2005,22,0,0,"2005",0,"Lake Trout"
"12538","Lake Trout",2005,23,0,0,"2005",0,"Lake Trout"
"12539","Lake Trout",2005,24,0,0,"2005",0,"Lake Trout"
"12540","Lake Trout",2005,25,0,0,"2005",0,"Lake Trout"
"12541","Lake Trout",2005,26,0,0,"2005",0,"Lake Trout"
"12542","Lake Trout",2005,27,0,0,"2005",0,"Lake Trout"
"12543","Lake Trout",2005,28,0,0,"2005",0,"Lake Trout"
"12544","Lake Trout",2005,29,0,0,"2005",0,"Lake Trout"
"12545","Lake Trout",2005,30,0,0,"2005",0,"Lake Trout"
"12546","Lake Trout",2005,31,0,0,"2005",0,"Lake Trout"
"12547","Lake Trout",2005,32,0,0,"2005",0,"Lake Trout"
"12548","Lake Trout",2005,33,0,0,"2005",0,"Lake Trout"
"12549","Lake Trout",2005,34,0,0,"2005",0,"Lake Trout"
"12550","Lake Trout",2005,35,0,0,"2005",0,"Lake Trout"
"12551","Lake Trout",2005,12,0,0,"2005",0,"Lake Trout"
"12552","Lake Trout",2005,13,0,0,"2005",0,"Lake Trout"
"12553","Lake Trout",2005,14,0,0,"2005",0,"Lake Trout"
"12554","Lake Trout",2005,15,0,0,"2005",0,"Lake Trout"
"12555","Lake Trout",2005,16,0,0,"2005",0,"Lake Trout"
"12556","Lake Trout",2005,17,0,0,"2005",0,"Lake Trout"
"12557","Lake Trout",2005,18,0,0,"2005",0,"Lake Trout"
"12558","Lake Trout",2005,19,0,0,"2005",0,"Lake Trout"
"12559","Lake Trout",2005,20,0,0,"2005",0,"Lake Trout"
"12560","Lake Trout",2006,19,0,0,"2006",0,"Lake Trout"
"12561","Lake Trout",2006,20,0,0,"2006",0,"Lake Trout"
"12562","Lake Trout",2006,25,0,0,"2006",0,"Lake Trout"
"12563","Lake Trout",2006,26,0,0,"2006",0,"Lake Trout"
"12564","Lake Trout",2006,27,0,0,"2006",0,"Lake Trout"
"12565","Lake Trout",2006,28,0,0,"2006",0,"Lake Trout"
"12566","Lake Trout",2006,29,0,0,"2006",0,"Lake Trout"
"12567","Lake Trout",2006,30,0,0,"2006",0,"Lake Trout"
"12568","Lake Trout",2006,31,0,0,"2006",0,"Lake Trout"
"12569","Lake Trout",2006,32,0,0,"2006",0,"Lake Trout"
"12570","Lake Trout",2006,33,0,0,"2006",0,"Lake Trout"
"12571","Lake Trout",2006,34,0,0,"2006",0,"Lake Trout"
"12572","Lake Trout",2006,35,0,0,"2006",0,"Lake Trout"
"12573","Lake Trout",2006,21,0,0,"2006",0,"Lake Trout"
"12574","Lake Trout",2006,22,0,0,"2006",0,"Lake Trout"
"12575","Lake Trout",2006,23,0,0,"2006",0,"Lake Trout"
"12576","Lake Trout",2006,24,0,0,"2006",0,"Lake Trout"
"12577","Lake Trout",2006,11,0,0,"2006",0,"Lake Trout"
"12578","Lake Trout",2006,12,0,0,"2006",0,"Lake Trout"
"12579","Lake Trout",2006,13,0,0,"2006",0,"Lake Trout"
"12580","Lake Trout",2006,14,0,0,"2006",0,"Lake Trout"
"12581","Lake Trout",2006,15,0,0,"2006",0,"Lake Trout"
"12582","Lake Trout",2006,16,0,0,"2006",0,"Lake Trout"
"12583","Lake Trout",2006,17,0,0,"2006",0,"Lake Trout"
"12584","Lake Trout",2006,18,0,0,"2006",0,"Lake Trout"
"12585","Lake Trout",2007,30,0,1,"2007",0,"Lake Trout"
"12586","Lake Trout",2007,26,0,1,"2007",0,"Lake Trout"
"12587","Lake Trout",2007,21,0,1,"2007",0,"Lake Trout"
"12588","Lake Trout",2007,31,0,1,"2007",0,"Lake Trout"
"12589","Lake Trout",2007,35,0,1,"2007",0,"Lake Trout"
"12590","Lake Trout",2007,25,0,1,"2007",0,"Lake Trout"
"12591","Lake Trout",2007,14,1,1,"2007",1,"Lake Trout"
"12592","Lake Trout",2007,28,0,1,"2007",0,"Lake Trout"
"12593","Lake Trout",2007,15,0,1,"2007",0,"Lake Trout"
"12594","Lake Trout",2007,12,0,1,"2007",0,"Lake Trout"
"12595","Lake Trout",2007,16,0,1,"2007",0,"Lake Trout"
"12596","Lake Trout",2007,17,0,1,"2007",0,"Lake Trout"
"12597","Lake Trout",2007,33,0,1,"2007",0,"Lake Trout"
"12598","Lake Trout",2007,29,0,1,"2007",0,"Lake Trout"
"12599","Lake Trout",2007,23,0,1,"2007",0,"Lake Trout"
"12600","Lake Trout",2007,18,0,1,"2007",0,"Lake Trout"
"12601","Lake Trout",2007,24,0,1,"2007",0,"Lake Trout"
"12602","Lake Trout",2007,19,0,1,"2007",0,"Lake Trout"
"12603","Lake Trout",2007,32,0,1,"2007",0,"Lake Trout"
"12604","Lake Trout",2007,22,0,1,"2007",0,"Lake Trout"
"12605","Lake Trout",2007,13,0,1,"2007",0,"Lake Trout"
"12606","Lake Trout",2007,27,0,1,"2007",0,"Lake Trout"
"12607","Lake Trout",2007,34,0,1,"2007",0,"Lake Trout"
"12608","Lake Trout",2007,20,0,1,"2007",0,"Lake Trout"
"12609","Lake Trout",2008,29,0,0,"2008",0,"Lake Trout"
"12610","Lake Trout",2008,30,0,0,"2008",0,"Lake Trout"
"12611","Lake Trout",2008,31,0,0,"2008",0,"Lake Trout"
"12612","Lake Trout",2008,32,0,0,"2008",0,"Lake Trout"
"12613","Lake Trout",2008,33,0,0,"2008",0,"Lake Trout"
"12614","Lake Trout",2008,34,0,0,"2008",0,"Lake Trout"
"12615","Lake Trout",2008,35,0,0,"2008",0,"Lake Trout"
"12616","Lake Trout",2008,13,0,0,"2008",0,"Lake Trout"
"12617","Lake Trout",2008,14,0,0,"2008",0,"Lake Trout"
"12618","Lake Trout",2008,15,0,0,"2008",0,"Lake Trout"
"12619","Lake Trout",2008,16,0,0,"2008",0,"Lake Trout"
"12620","Lake Trout",2008,17,0,0,"2008",0,"Lake Trout"
"12621","Lake Trout",2008,18,0,0,"2008",0,"Lake Trout"
"12622","Lake Trout",2008,19,0,0,"2008",0,"Lake Trout"
"12623","Lake Trout",2008,20,0,0,"2008",0,"Lake Trout"
"12624","Lake Trout",2008,21,0,0,"2008",0,"Lake Trout"
"12625","Lake Trout",2008,22,0,0,"2008",0,"Lake Trout"
"12626","Lake Trout",2008,23,0,0,"2008",0,"Lake Trout"
"12627","Lake Trout",2008,24,0,0,"2008",0,"Lake Trout"
"12628","Lake Trout",2008,25,0,0,"2008",0,"Lake Trout"
"12629","Lake Trout",2008,26,0,0,"2008",0,"Lake Trout"
"12630","Lake Trout",2008,27,0,0,"2008",0,"Lake Trout"
"12631","Lake Trout",2008,28,0,0,"2008",0,"Lake Trout"
"12632","Lake Trout",2009,27,0,0,"2009",0,"Lake Trout"
"12633","Lake Trout",2009,28,0,0,"2009",0,"Lake Trout"
"12634","Lake Trout",2009,11,0,0,"2009",0,"Lake Trout"
"12635","Lake Trout",2009,12,0,0,"2009",0,"Lake Trout"
"12636","Lake Trout",2009,13,0,0,"2009",0,"Lake Trout"
"12637","Lake Trout",2009,14,0,0,"2009",0,"Lake Trout"
"12638","Lake Trout",2009,15,0,0,"2009",0,"Lake Trout"
"12639","Lake Trout",2009,16,0,0,"2009",0,"Lake Trout"
"12640","Lake Trout",2009,17,0,0,"2009",0,"Lake Trout"
"12641","Lake Trout",2009,18,0,0,"2009",0,"Lake Trout"
"12642","Lake Trout",2009,19,0,0,"2009",0,"Lake Trout"
"12643","Lake Trout",2009,20,0,0,"2009",0,"Lake Trout"
